%time,field
1770290661593097374,43.2
1770290661613124809,41.7
1770290661633132634,39.9
1770290661693205889,40.3
1770290661733166432,38.5
1770290661773220505,41.3
1770290661813060626,38.9
1770290661833134974,42.2
1770290661853240225,42.7
1770290661913251415,40.8
1770290661973112734,43.6
1770290661993133661,40.3
1770290662033101269,42.2
1770290662073147731,41.7
1770290662113050369,42.2
1770290662133151438,42.7
1770290662153125748,42.2
1770290662193008219,37.1
1770290662213056605,39.4
1770290662273117548,38.9
1770290662293249651,44.1
1770290662333080139,40.3
1770290662353066404,41.3
1770290662373140653,43.2
1770290662413132108,39.4
1770290662433188913,41.3
1770290662453123343,43.6
1770290662493072587,39.4
1770290662533136026,40.8
1770290662593026813,42.7
1770290662633109650,40.3
1770290662653154483,42.2
1770290662713105940,41.7
1770290662753094055,40.8
1770290662813152670,43.6
1770290662833181413,41.7
1770290662893081662,41.3
1770290662913076232,39.4
1770290662952938198,42.7
1770290663013111415,39.9
1770290663033201938,38.9
1770290663053037808,39.4
1770290663093050681,42.2
1770290663133173348,43.2
1770290663173138274,44.1
1770290663193063021,38.0
1770290663253138134,40.3
1770290663273135503,44.1
1770290663313082677,43.6
1770290663333060180,42.2
1770290663353196340,41.3
1770290663393125463,43.2
1770290663413138361,41.7
1770290663473219165,40.8
1770290663553329959,40.3
1770290663573081286,44.6
1770290663653289318,38.0
1770290663693115106,39.9
1770290663713167075,42.7
1770290663733185633,38.9
1770290663773126700,39.4
1770290663793142419,40.3
1770290663873310335,42.2
1770290663913156630,41.7
1770290663933093192,43.6
1770290663953132497,43.6
1770290663993161803,40.8
1770290664013209228,41.3
1770290664073232217,39.4
1770290664093152575,40.3
1770290664133166752,39.4
1770290664153153564,39.9
1770290664173212966,42.7
1770290664253359739,39.9
1770290664293081271,41.7
1770290664353203092,40.8
1770290664393256201,44.1
1770290664453210658,41.3
1770290664513130819,40.3
1770290664532974120,39.4
1770290664593293489,43.2
1770290664613127433,44.1
1770290664673285085,42.2
1770290664693261651,42.2
1770290664733137866,41.3
1770290664753235878,40.8
1770290664773192538,40.8
1770290664813055529,42.7
1770290664833160245,39.9
1770290664913186425,42.2
1770290664953133325,43.6
1770290664973145091,40.3
1770290665033059483,42.7
1770290665053242629,40.3
1770290665073136104,43.6
1770290665113077622,43.6
1770290665133083524,38.9
1770290665173064465,41.3
1770290665193180376,38.0
1770290665213061400,42.2
1770290665253057335,39.4
1770290665293147447,39.9
1770290665333081747,43.6
1770290665393058830,42.7
1770290665413159448,41.7
1770290665493277636,39.9
1770290665513129135,41.3
1770290665553114774,41.7
1770290665573165512,39.4
1770290665613149139,44.1
1770290665633136685,39.4
1770290665713203628,45.0
1770290665733264762,39.9
1770290665773082883,42.2
1770290665813160965,39.9
1770290665853168482,44.1
1770290665873120819,40.3
1770290665913167635,43.6
1770290665933148029,39.4
1770290665953175777,40.3
1770290666013231257,41.7
1770290666033270258,41.7
1770290666153193494,41.3
1770290666193270277,43.2
1770290666233103449,40.3
1770290666253197141,39.4
1770290666293064256,39.9
1770290666313036580,40.8
1770290666333214922,41.3
1770290666373091240,43.6
1770290666413116249,38.9
1770290666493291083,41.7
1770290666533291735,41.7
1770290666593192360,42.7
1770290666633215958,38.9
1770290666673153417,42.2
1770290666713239128,42.2
1770290666752954579,38.9
1770290666773004615,41.3
1770290666793052626,44.1
1770290666853208626,42.7
1770290666893199939,41.7
1770290666913164551,43.2
1770290666933140958,41.3
1770290666973038077,41.3
1770290666993030114,41.7
1770290667013120804,43.6
1770290667053067080,40.8
1770290667073184259,41.7
1770290667133248303,39.4
1770290667153125759,43.2
1770290667213172948,41.7
1770290667273190262,38.5
1770290667293214602,38.5
1770290667373244923,40.8
1770290667433227696,39.9
1770290667453219788,43.2
1770290667493151289,40.3
1770290667513220564,43.2
1770290667573209721,40.8
1770290667593178371,41.3
1770290667653230629,43.2
1770290667673015008,39.9
1770290667713110748,39.4
1770290667733272206,39.9
1770290667753121141,40.3
1770290667793092427,41.7
1770290667813231009,39.9
1770290667833113415,42.7
1770290667873050617,45.0
1770290667933091755,40.8
1770290667953119692,39.4
1770290667973095759,38.5
1770290668013021314,39.9
1770290668033071857,38.9
1770290668053054601,40.8
1770290668113081777,39.9
1770290668173127735,38.5
1770290668193196178,41.3
1770290668233083263,40.8
1770290668273155084,40.3
1770290668313042577,40.8
1770290668332950535,41.3
1770290668393181863,40.8
1770290668453025542,38.9
1770290668473164151,40.8
1770290668493204990,38.0
1770290668533109667,38.9
1770290668553092491,41.3
1770290668573161917,43.2
1770290668613100772,42.7
1770290668633081826,42.7
1770290668672857214,45.0
1770290668693145215,44.1
1770290668713047284,43.2
1770290668753033998,43.6
1770290668833097991,38.9
1770290668853119951,42.2
1770290668873162265,38.9
1770290668912856764,38.0
1770290668932859312,41.3
1770290668992874677,42.2
1770290669013134307,38.9
1770290669052990445,39.4
1770290669073166047,40.8
1770290669092938540,39.4
1770290669213264027,41.7
1770290669233224340,42.7
1770290669273097732,41.3
1770290669292869451,39.9
1770290669353091572,39.9
1770290669393194550,41.3
1770290669433006319,41.7
1770290669452904886,39.9
1770290669492985487,39.9
1770290669513195742,43.2
1770290669533088556,41.7
1770290669572972187,42.2
1770290669593191701,42.7
1770290669613136239,41.3
1770290669653166632,38.9
1770290669673084570,38.0
1770290669733200557,41.7
1770290669753126077,43.2
1770290669793150980,45.0
1770290669813149155,40.8
1770290669893280187,39.9
1770290669933113380,43.2
1770290669953224852,38.5
1770290670013148156,42.2
1770290670053337929,40.8
1770290670093222049,40.3
1770290670133196322,40.8
1770290670173169800,40.8
1770290670233149399,40.3
1770290670313163798,41.3
1770290670393230412,41.7
1770290670413249762,44.1
1770290670473241452,38.5
1770290670493245073,38.0
1770290670553274183,43.2
1770290670573302672,38.5
1770290670613111657,41.7
1770290670653208566,42.7
1770290670693069181,40.8
1770290670712968113,40.3
1770290670733251566,40.8
1770290670773177804,41.3
1770290670793235105,39.4
1770290670853254155,42.7
1770290670873054308,42.7
1770290670913048079,40.8
1770290670993080802,39.9
1770290671033271129,40.3
1770290671093197360,40.3
1770290671153274244,40.8
1770290671313316630,41.3
1770290671393358417,42.2
1770290671413219252,38.9
1770290671473184664,43.6
1770290671513249112,42.2
1770290671533305840,41.7
1770290671553210301,40.8
1770290671613224694,39.4
1770290671633209345,42.7
1770290671753271024,41.7
1770290671773219148,42.7
1770290671813204955,39.4
1770290671833010040,43.2
1770290671852977786,42.2
1770290671893061340,40.8
1770290671913044977,41.7
1770290671933046456,39.4
1770290671972994805,43.6
1770290671992978308,40.8
1770290672033005499,40.3
1770290672112927202,40.8
1770290672132933759,46.0
1770290672193068440,39.9
1770290672233207901,41.3
1770290672272963689,43.2
1770290672292924606,41.7
1770290672373159928,43.2
1770290672412858133,38.5
1770290672432874251,40.3
1770290672452898299,39.4
1770290672492912177,38.9
1770290672512888499,46.0
1770290672532839321,41.7
1770290672592878511,44.1
1770290672632858583,41.3
1770290672672963515,39.9
1770290672712979941,42.2
1770290672732873324,40.8
1770290672752997086,39.9
1770290672812906285,39.9
1770290672873002712,39.9
1770290672932909868,42.2
1770290672952960513,42.7
1770290672972911811,43.2
1770290673013016158,42.2
1770290673092962258,38.5
1770290673112980116,38.5
1770290673132997430,39.9
1770290673173007780,39.4
1770290673192997615,39.4
1770290673233247632,41.3
1770290673253269602,40.3
1770290673273119812,38.5
1770290673313104493,44.6
1770290673332954147,38.5
1770290673353182468,39.9
1770290673413024183,38.5
1770290673433024782,43.6
1770290673533053433,44.1
1770290673552885865,43.2
1770290673572881535,38.5
1770290673612868951,41.7
1770290673632888684,41.7
1770290673652978892,43.2
1770290673732871898,40.8
1770290673852879974,41.3
1770290673912958003,39.9
1770290673933020733,42.2
1770290673992911684,43.2
1770290674012888186,43.2
1770290674032884038,40.3
1770290674092855743,40.3
1770290674132881750,39.4
1770290674172833088,40.3
1770290674252886765,41.7
1770290674313014317,44.6
1770290674332953445,38.9
1770290674372986557,42.7
1770290674392968578,38.9
1770290674432959856,39.9
1770290674452991023,41.7
1770290674472968049,42.2
1770290674513081185,41.7
1770290674533187004,41.7
1770290674553098757,41.7
1770290674592966317,44.1
1770290674612985348,43.2
1770290674633036045,42.2
1770290674673140577,44.1
1770290674693029506,43.2
1770290674732995836,40.8
1770290674752901785,43.2
1770290674772861629,41.7
1770290674853348215,39.4
1770290674893044640,40.3
1770290674913121117,41.7
1770290674933228005,42.7
1770290674992958736,38.5
1770290675032943745,43.6
1770290675072923471,41.7
1770290675113016308,44.6
1770290675133111284,39.4
1770290675153208472,38.9
1770290675193069640,42.2
1770290675213170322,40.3
1770290675273276823,42.2
1770290675333322061,41.3
1770290675373215292,43.2
1770290675413071188,40.8
1770290675433186684,44.1
1770290675453171972,39.4
1770290675553114919,38.9
1770290675573111068,42.7
1770290675593106279,40.8
1770290675653258980,38.9
1770290675673233071,45.0
1770290675733238761,39.4
1770290675753219857,45.5
1770290675813164397,40.8
1770290675873309469,43.2
1770290675893262560,43.2
1770290676053217382,44.1
1770290676092932936,38.9
1770290676113018377,43.2
1770290676173015868,40.3
1770290676233011530,40.8
1770290676252938538,40.3
1770290676272874009,39.9
1770290676412987629,40.3
1770290676432902879,41.3
1770290676472914113,38.9
1770290676492897832,39.9
1770290676532938725,41.3
1770290676552962229,40.3
1770290676572914847,42.2
1770290676612951709,41.3
1770290676632872868,43.2
1770290676652829789,42.2
1770290676692899795,41.7
1770290676712854888,40.3
1770290676752983395,39.4
1770290676772981597,43.6
1770290676792924003,38.5
1770290676832998195,41.3
1770290676872956423,43.6
1770290676913075064,39.9
1770290676932965921,41.7
1770290676953017290,41.3
1770290677013137159,44.1
1770290677093345807,38.9
1770290677133192572,42.2
1770290677153148068,43.6
1770290677173087166,39.4
1770290677213120731,40.8
1770290677253195893,44.1
1770290677293143923,43.6
1770290677353037544,41.3
1770290677393128054,41.3
1770290677453229604,39.4
1770290677473130816,40.3
1770290677513217039,42.2
1770290677533288718,43.2
1770290677553113431,38.9
1770290677613192263,38.9
1770290677693092739,43.2
1770290677733210227,41.3
1770290677813109966,44.1
1770290677833300303,43.6
1770290677892986136,42.2
1770290677913167854,38.5
1770290677933111366,41.3
1770290677993158265,44.6
1770290678033206673,38.9
1770290678053172432,41.3
1770290678073255173,41.3
1770290678133350186,41.3
1770290678293228812,41.7
1770290678353219438,43.6
1770290678453261351,39.4
1770290678493028288,43.6
1770290678513145987,42.7
1770290678553111453,39.9
1770290678573286041,39.4
1770290678633153868,42.2
1770290678653159430,42.7
1770290678793234911,43.6
1770290678813151191,40.3
1770290678833118538,41.7
1770290678873086486,41.3
1770290678893188081,42.2
1770290678953288825,42.7
1770290679053380181,41.3
1770290679093035382,40.8
1770290679112946629,42.2
1770290679153188764,41.7
1770290679173286636,40.3
1770290679193199317,39.4
1770290679233218234,44.1
1770290679252925270,40.3
1770290679273038999,42.7
1770290679353262299,38.9
1770290679393122075,41.3
1770290679413130908,41.7
1770290679453135783,43.2
1770290679473178584,43.2
1770290679493105975,41.7
1770290679533278587,44.1
1770290679553142378,42.2
1770290679573152178,41.7
1770290679613043984,43.2
1770290679633137746,41.3
1770290679713220761,40.8
1770290679773248638,41.7
1770290679793090215,38.9
1770290679853119973,41.7
1770290679873074425,39.9
1770290679933143730,41.7
1770290679973035336,41.7
1770290679993050813,42.7
1770290680073208495,38.5
1770290680093159733,45.0
1770290680133189978,39.9
1770290680153187141,38.0
1770290680193150877,40.3
1770290680233223674,42.2
1770290680273118135,42.2
1770290680293150294,42.7
1770290680313181942,43.2
1770290680353263804,38.9
1770290680373127188,43.6
1770290680413082488,40.3
1770290680433092784,38.9
1770290680453264653,42.2
1770290680493077807,43.6
1770290680512995710,43.6
1770290680533112342,39.9
1770290680573154414,41.7
1770290680593095586,38.9
1770290680613102141,43.2
1770290680653236705,42.7
1770290680813245988,39.9
1770290680913342760,42.7
1770290680953295352,42.2
1770290681013227082,39.9
1770290681033298965,43.2
1770290681053259162,41.3
1770290681113351766,38.9
1770290681133296099,39.4
1770290681173179999,42.7
1770290681193119386,38.9
1770290681213178044,42.2
1770290681253228889,41.3
1770290681313103983,42.7
1770290681333150558,41.3
1770290681353301362,39.9
1770290681393172115,43.2
1770290681433269326,44.1
1770290681473135037,43.6
1770290681533185799,42.2
1770290681553292746,41.7
1770290681573238415,41.7
1770290681613203753,43.6
1770290681633213440,43.2
1770290681653184920,40.3
1770290681693070474,44.6
1770290681713056218,41.7
1770290681733076888,39.4
1770290681793158459,40.8
1770290681853228087,40.3
1770290681913063926,41.7
1770290681933067425,43.6
1770290681953228240,42.7
1770290682013201412,40.3
1770290682033128832,39.9
1770290682073160483,39.4
1770290682093079604,40.3
1770290682132942712,40.3
1770290682152860269,39.4
1770290682173130054,39.4
1770290682213067166,42.2
1770290682233176359,45.5
1770290682253164485,43.6
1770290682293009357,44.1
1770290682333142965,42.7
1770290682372974419,38.9
1770290682432985623,44.1
1770290682453081303,42.7
1770290682513142959,41.3
1770290682533094468,42.2
1770290682553102471,41.7
1770290682592985026,40.8
1770290682612923921,41.3
1770290682653048731,41.7
1770290682673257411,44.6
1770290682693051885,41.3
1770290682753226984,43.2
1770290682773194680,43.2
1770290682813089581,43.6
1770290682833177525,40.8
1770290682853189967,40.3
1770290682893123015,42.7
1770290682913260605,44.6
1770290682953191407,43.2
1770290682973147669,41.3
1770290682993052815,41.7
1770290683033130073,43.6
1770290683053120846,40.3
1770290683133255457,40.8
1770290683193182440,43.2
1770290683213205045,38.9
1770290683253133618,42.7
1770290683373177758,38.0
1770290683413183435,43.2
1770290683433123988,41.7
1770290683453207937,42.2
1770290683493152349,44.1
1770290683513261454,44.1
1770290683573015507,42.7
1770290683633018118,41.3
1770290683653188283,40.8
1770290683673069043,41.7
1770290683713179465,39.9
1770290683733176414,40.8
1770290683793124432,40.3
1770290683813270672,43.2
1770290683833215497,40.3
1770290683873118467,43.6
1770290683893126134,43.6
1770290683933090542,46.0
1770290683953200269,41.3
1770290683973175290,39.4
1770290684013145086,39.4
1770290684033155064,42.7
1770290684053198542,40.3
1770290684113152593,40.8
1770290684173297263,39.4
1770290684193141536,39.4
1770290684273204443,40.8
1770290684313122137,41.7
1770290684332882213,41.7
1770290684393215824,44.6
1770290684413120065,39.4
1770290684433082997,40.3
1770290684473195087,38.5
1770290684493107890,43.6
1770290684533130623,40.8
1770290684553116807,44.6
1770290684573165306,42.2
1770290684613050300,41.3
1770290684633121774,41.7
1770290684653151561,34.7
1770290684693075349,42.2
1770290684753082140,41.3
1770290684773208047,43.2
1770290684793143100,42.7
1770290684833173549,40.8
1770290684853120051,43.2
1770290684913225335,40.8
1770290684993170675,41.7
1770290685013356125,39.9
1770290685053076430,41.3
1770290685073179556,38.9
1770290685153267511,44.1
1770290685173220522,39.9
1770290685233238795,41.7
1770290685253164747,39.4
1770290685293000190,41.7
1770290685313114802,44.1
1770290685353082913,42.2
1770290685453202842,43.2
1770290685473230865,43.2
1770290685513059704,39.9
1770290685533159130,41.3
1770290685573121286,38.5
1770290685593119042,38.5
1770290685613126971,45.0
1770290685653100296,38.5
1770290685733075680,43.2
