%time,field.angle,field.distance
1770290736812896978,90.0,43.2
1770290736832995612,90.0,38.9
1770290736913007673,90.0,42.7
1770290736972961453,90.0,42.2
1770290736992977191,90.0,42.2
1770290737032879200,90.0,41.3
1770290737052851841,90.0,42.7
1770290737092869322,90.0,38.9
1770290737112869392,90.0,42.2
1770290737173038741,90.0,39.9
1770290737193171891,90.0,42.2
1770290737213208691,90.0,39.9
1770290737253203937,90.0,40.8
1770290737272900510,90.0,41.3
1770290737313067334,85.5,42.7
1770290737333213255,90.0,38.9
1770290737393074429,90.0,41.7
1770290737413245146,90.0,41.7
1770290737433078879,90.0,38.5
1770290737473075225,90.0,41.7
1770290737493165487,86.2,42.7
1770290737513183179,90.0,43.2
1770290737553019014,90.0,41.3
1770290737572966716,90.0,40.3
1770290737612926586,90.0,39.9
1770290737632938094,90.0,41.7
1770290737653263761,90.0,39.9
1770290737693042650,90.0,40.3
1770290737773135107,90.0,41.7
1770290737793130074,90.0,40.8
1770290737833115856,77.2,41.7
1770290737853122378,90.0,41.7
1770290737913271204,90.0,43.2
1770290737953222222,90.0,42.2
1770290737993108934,90.0,41.7
1770290738013213976,78.7,41.7
1770290738033086813,90.0,39.4
1770290738073065146,90.0,41.7
1770290738093195215,90.0,39.4
1770290738153261329,90.0,42.2
1770290738173300985,90.0,39.4
1770290738233222335,90.0,42.7
1770290738313199260,90.0,43.6
1770290738333013145,90.0,40.8
1770290738373076248,90.0,41.7
1770290738393052757,90.0,43.6
1770290738413163857,90.0,41.3
1770290738452936486,90.0,41.7
1770290738472888913,90.0,43.2
1770290738513153698,90.0,39.9
1770290738553165761,90.0,40.3
1770290738613226315,90.0,38.9
1770290738633121549,90.0,42.2
1770290738673139934,90.0,38.9
1770290738693161824,90.0,41.3
1770290738752888186,90.0,41.7
1770290738813094286,90.0,41.7
1770290738833197702,90.0,40.8
1770290738893033706,90.0,40.3
1770290738913071883,90.0,41.7
1770290738973186968,90.0,39.4
1770290739013213416,86.7,39.9
1770290739053054477,86.3,41.3
1770290739072861861,90.0,40.8
1770290739153227758,90.0,40.3
1770290739193197248,90.0,39.9
1770290739213206183,90.0,40.8
1770290739233185188,79.2,42.2
1770290739313151981,90.0,43.6
1770290739352979709,84.5,41.3
1770290739372937961,90.0,44.1
1770290739413107217,90.0,43.6
1770290739433127015,90.0,41.3
1770290739453258688,90.0,39.9
1770290739493178106,90.0,41.7
1770290739533201825,90.0,40.8
1770290739573081574,90.0,42.2
1770290739593196353,90.0,42.7
1770290739633000412,90.0,40.3
1770290739673124206,90.0,42.7
1770290739713057497,90.0,43.2
1770290739733236884,90.0,43.6
1770290739793185875,90.0,41.3
1770290739813177393,82.9,45.0
1770290739893196580,90.0,40.3
1770290739933293216,85.5,44.1
1770290739953225400,90.0,39.9
1770290739973138278,90.0,40.3
1770290740013120651,90.0,38.9
1770290740032981100,90.0,41.3
1770290740093095551,90.0,40.8
1770290740113100727,86.6,39.4
1770290740133196939,90.0,41.7
1770290740173094686,90.0,39.4
1770290740193173444,90.0,43.2
1770290740233162618,90.0,41.3
1770290740253154326,90.0,40.3
1770290740273110106,90.0,40.3
1770290740313234758,90.0,40.3
1770290740332925151,90.0,42.2
1770290740353071793,90.0,43.6
1770290740473251730,72.5,41.7
1770290740493171655,90.0,40.8
1770290740533178666,90.0,42.7
1770290740553145106,90.0,42.2
1770290740613134060,90.0,39.4
1770290740633117906,90.0,44.6
1770290740653065762,90.0,41.7
1770290740693180340,90.0,43.2
1770290740713107786,90.0,38.9
1770290740753068019,90.0,41.7
1770290740773127830,90.0,41.7
1770290740793236439,90.0,44.1
1770290740833205841,90.0,41.7
1770290740853090432,90.0,40.3
1770290740873106339,90.0,41.7
1770290740933220793,90.0,44.1
1770290740973067432,90.0,40.8
1770290740993200841,90.0,43.2
1770290741013120088,83.5,40.3
1770290741053146326,90.0,40.8
1770290741093117874,90.0,41.7
1770290741133193813,90.0,41.7
1770290741173132605,90.0,40.3
1770290741212986358,90.0,40.8
1770290741233118596,90.0,39.9
1770290741293304481,90.0,40.3
1770290741313113611,90.0,39.4
1770290741373216268,90.0,43.2
1770290741393018323,90.0,39.4
1770290741433315599,83.1,42.7
1770290741453222695,88.2,44.1
1770290741473123979,90.0,39.4
1770290741513139315,90.0,42.2
1770290741533180887,87.0,44.6
1770290741573130589,90.0,42.7
1770290741593165181,90.0,42.7
1770290741613104783,86.6,40.8
1770290741653054437,90.0,42.2
1770290741673127261,90.0,42.7
1770290741693103444,90.0,42.2
1770290741733231889,75.3,39.4
1770290741753168421,90.0,40.8
1770290741793034237,86.4,43.6
1770290741813144568,90.0,43.2
1770290741833172678,90.0,42.7
1770290741873077737,90.0,42.2
1770290741893229758,90.0,41.3
1770290741913126944,90.0,38.9
1770290741973200497,90.0,40.3
1770290741993093814,90.0,43.2
1770290742033099351,80.8,39.4
1770290742173244311,90.0,39.4
1770290742193240982,90.0,41.3
1770290742293263030,90.0,42.2
1770290742332919036,75.4,43.2
1770290742373107014,90.0,39.9
1770290742413015703,90.0,41.7
1770290742432877945,90.0,40.8
1770290742473229952,90.0,43.2
1770290742493258494,90.0,43.2
1770290742513298233,90.0,40.8
1770290742553147480,90.0,43.2
1770290742593180029,90.0,42.2
1770290742632924880,90.0,42.2
1770290742653127388,90.0,39.4
1770290742693137254,90.0,42.2
1770290742713015007,90.0,41.3
1770290742733169995,90.0,42.7
1770290742773233314,90.0,42.7
1770290742813193587,81.2,43.2
1770290742873229585,90.0,40.8
1770290742893123911,90.0,41.3
1770290742953310738,90.0,39.9
1770290743013308209,90.0,40.3
1770290743033223042,90.0,41.3
1770290743073226589,90.0,43.2
1770290743093023729,81.2,43.6
1770290743113128310,90.0,40.8
1770290743173290614,90.0,43.6
1770290743193153275,90.0,41.7
1770290743233025685,90.0,38.9
1770290743253236080,90.0,41.3
1770290743313144608,90.0,39.4
1770290743332989768,90.0,44.6
1770290743393199351,80.2,40.3
1770290743413138143,90.0,41.7
1770290743453138742,90.0,40.8
1770290743473205970,90.0,39.4
1770290743493049311,90.0,40.8
1770290743533127556,90.0,41.7
1770290743553155158,90.0,41.3
1770290743592984056,90.0,42.7
1770290743613132227,90.0,40.3
1770290743633160032,90.0,39.9
1770290743673075838,90.0,40.8
1770290743693237787,90.0,39.4
1770290743753219174,78.4,41.7
1770290743813207594,90.0,42.2
1770290743833135110,90.0,43.6
1770290743853260281,90.0,40.3
1770290743893191877,80.3,39.4
1770290743913162423,90.0,39.4
1770290743993288684,90.0,42.7
1770290744013282234,90.0,41.3
1770290744053190123,87.0,39.4
1770290744073138868,90.0,42.7
1770290744113070174,90.0,42.7
1770290744213272529,90.0,44.1
1770290744353171049,90.0,41.7
1770290744393205592,90.0,38.9
1770290744433107856,90.0,43.6
1770290744453213352,90.0,43.2
1770290744493172952,90.0,43.2
1770290744513209097,90.0,43.2
1770290744533159550,90.0,44.1
1770290744573156783,90.0,40.3
1770290744593172981,90.0,43.6
1770290744613124797,90.0,41.7
1770290744653212793,90.0,44.1
1770290744713295259,90.0,42.7
1770290744733160130,90.0,42.2
1770290744793148443,90.0,44.1
1770290744873145139,90.0,40.8
1770290744893268040,90.0,41.7
1770290744913126586,90.0,38.5
1770290744973207496,90.0,41.7
1770290744993113738,90.0,42.7
1770290745033163123,84.3,42.2
1770290745053182719,90.0,44.1
1770290745093191819,90.0,39.4
1770290745133227385,90.0,41.7
1770290745193135275,90.0,39.4
1770290745213319334,82.7,39.4
1770290745253146811,84.9,38.5
1770290745273099941,90.0,38.5
1770290745333311840,90.0,43.6
1770290745353297588,90.0,38.9
1770290745393190040,90.0,42.2
1770290745473163576,90.0,40.8
1770290745493036281,90.0,42.2
1770290745513078344,90.0,43.6
1770290745613087971,90.0,40.8
1770290745633191654,90.0,41.7
1770290745653257911,90.0,38.9
1770290745693179194,90.0,44.6
1770290745713009130,90.0,43.6
1770290745773171961,90.0,39.9
1770290745793302389,81.0,40.8
1770290745853323439,78.7,41.3
1770290745873089550,90.0,41.7
1770290745913066673,90.0,42.7
1770290745933252141,80.6,41.3
1770290745993285800,90.0,41.3
1770290746033192581,90.0,39.9
1770290746072874135,90.0,39.9
1770290746092960053,90.0,40.8
1770290746112971845,90.0,40.3
1770290746153187103,90.0,43.6
1770290746172954432,90.0,40.3
1770290746213127707,90.0,38.9
1770290746233188633,90.0,38.9
1770290746253220862,90.0,42.7
1770290746293170636,90.0,40.3
1770290746333235554,90.0,39.9
1770290746393293752,90.0,44.6
1770290746433157678,90.0,41.3
1770290746533325351,90.0,42.2
1770290746593125080,90.0,42.2
1770290746613172220,90.0,39.9
1770290746633177244,90.0,41.7
1770290746673099742,90.0,40.3
1770290746753329560,90.0,40.8
1770290746813136012,90.0,39.9
1770290746853236726,90.0,38.9
1770290746913164574,90.0,44.6
1770290746933314285,90.0,40.8
1770290746973092284,90.0,38.5
1770290747033203030,90.0,41.3
1770290747073140523,90.0,44.1
1770290747113090425,90.0,43.6
1770290747193123550,90.0,42.7
1770290747213171783,90.0,41.7
1770290747273107939,90.0,44.6
1770290747293234004,90.0,44.1
1770290747313125403,90.0,41.3
1770290747353138653,90.0,40.8
1770290747373096781,90.0,41.3
1770290747413124112,90.0,42.2
1770290747433285613,90.0,39.9
1770290747453110793,90.0,40.8
1770290747493188311,90.0,42.7
1770290747533207751,90.0,44.6
1770290747573166634,90.0,41.3
1770290747593197228,90.0,40.3
1770290747633189557,90.0,41.7
1770290747653232139,90.0,41.7
1770290747673161983,84.0,43.6
1770290747713132860,90.0,41.3
1770290747733276620,90.0,38.9
1770290747753053132,90.0,42.2
1770290747793031495,90.0,41.3
1770290747813141959,90.0,43.6
1770290747893227946,90.0,44.6
1770290747933256241,90.0,41.3
1770290747953164354,90.0,43.6
1770290747973151936,90.0,39.9
1770290748013121471,90.0,41.7
1770290748033258589,90.0,39.4
1770290748053066021,90.0,38.9
1770290748093081047,90.0,39.4
1770290748113117730,90.0,40.3
1770290748173222305,90.0,42.2
1770290748233152639,90.0,43.6
1770290748253163774,90.0,39.9
1770290748273125049,90.0,39.9
1770290748313207454,90.0,42.7
1770290748353071037,90.0,39.9
1770290748392989895,90.0,42.2
1770290748413269518,90.0,43.6
1770290748473203061,90.0,39.4
1770290748493048818,90.0,45.0
1770290748553214183,84.8,41.3
1770290748573175960,90.0,41.7
1770290748613013597,90.0,40.3
1770290748653294329,90.0,43.2
1770290748693112567,79.8,38.5
1770290748713172926,90.0,43.2
1770290748753038330,90.0,42.7
1770290748773263816,90.0,35.6
1770290748833275900,90.0,39.9
1770290748853238337,87.4,40.8
1770290748873178385,90.0,39.9
1770290748913145644,90.0,42.7
1770290748933281044,90.0,42.7
1770290748953200418,90.0,40.8
1770290748993049406,90.0,41.3
1770290749013133437,90.0,42.7
1770290749073246245,80.4,44.6
1770290749093124944,90.0,46.0
1770290749133187626,90.0,42.2
1770290749153249082,90.0,39.9
1770290749253308125,90.0,42.2
1770290749293167478,80.7,42.7
1770290749313139584,90.0,43.2
1770290749353104038,90.0,41.3
1770290749373313969,90.0,38.9
1770290749393131993,90.0,44.1
1770290749433126574,79.1,40.8
1770290749453129014,90.0,39.4
1770290749473187972,90.0,40.8
1770290749533200366,90.0,41.7
1770290749593198704,90.0,39.9
1770290749613197521,90.0,41.7
1770290749653217778,90.0,39.9
1770290749673251391,90.0,44.1
1770290749693168637,81.1,38.9
1770290749733116698,90.0,39.4
1770290749753098162,90.0,39.9
1770290749773208973,90.0,43.2
1770290749873057217,90.0,43.2
1770290749913190486,85.0,42.7
1770290749993208116,90.0,39.9
1770290750073305132,83.5,44.1
1770290750113064898,90.0,40.3
1770290750133216937,90.0,39.9
1770290750173113220,90.0,39.9
1770290750192985385,90.0,40.3
1770290750213242835,90.0,40.3
1770290750273180306,90.0,41.3
1770290750293177711,90.0,40.8
1770290750333169736,90.0,42.7
1770290750353080268,88.8,42.7
1770290750373102637,85.7,39.4
1770290750413190919,90.0,41.3
1770290750433300784,90.0,39.9
1770290750473098697,90.0,44.6
1770290750493286760,90.0,41.3
1770290750513171054,90.0,41.3
1770290750573214525,78.7,40.3
1770290750593252918,90.0,39.4
1770290750653162577,90.0,42.7
1770290750713207370,90.0,38.9
1770290750733318945,90.0,41.3
1770290750773107831,90.0,44.1
1770290750793202435,90.0,39.4
1770290750873320608,90.0,39.9
1770290750893324109,80.9,41.3
1770290750953169578,90.0,38.9
1770290750973257172,90.0,44.1
1770290751033067582,90.0,41.7
1770290751093328533,90.0,40.8
1770290751153135875,90.0,42.2
1770290751193226272,90.0,42.7
1770290751233120537,90.0,42.7
1770290751253067300,90.0,44.1
1770290751333296470,80.5,38.9
1770290751393231967,90.0,41.3
1770290751413200538,79.7,40.3
1770290751473246444,90.0,42.7
1770290751493152956,90.0,40.8
1770290751533006574,78.5,42.7
1770290751553047976,90.0,43.2
1770290751633283939,90.0,42.7
1770290751673106028,86.6,40.3
1770290751693139918,90.0,40.8
1770290751713064141,90.0,38.5
1770290751773222107,90.0,40.8
1770290751793256091,90.0,42.7
1770290751853154244,90.0,42.2
1770290751913188646,90.0,40.8
1770290751933282948,87.8,40.3
1770290751972955562,90.0,41.7
1770290751993250488,86.1,46.0
1770290752013120786,90.0,41.3
1770290752053181449,90.0,41.7
1770290752093257372,90.0,39.9
1770290752153174232,90.0,39.9
1770290752213318024,90.0,41.7
1770290752233248616,90.0,42.2
1770290752273108869,90.0,41.3
1770290752313157128,90.0,42.2
1770290752373221803,90.0,38.9
1770290752453274789,90.0,41.3
1770290752513037109,76.2,41.3
1770290752533016722,90.0,43.2
1770290752593214249,90.0,40.3
1770290752613146100,90.0,40.8
1770290752653075718,90.0,41.3
1770290752673223625,90.0,38.9
1770290752693194932,90.0,40.3
1770290752733004156,82.6,41.7
1770290752752867469,81.8,40.3
1770290752773130998,90.0,43.2
1770290752813103410,90.0,45.5
1770290752833305156,83.7,41.7
1770290752873142304,90.0,42.2
1770290752913168568,90.0,41.7
1770290752953029416,90.0,39.4
1770290753053242232,90.0,43.2
1770290753113268228,81.8,41.7
1770290753173130817,85.0,40.8
1770290753273171649,82.4,42.2
1770290753332978570,90.0,42.7
1770290753352951082,90.0,40.3
1770290753373156117,81.9,39.4
1770290753413234396,90.0,44.6
1770290753453211031,90.0,42.7
1770290753513182465,90.0,43.6
1770290753553071507,90.0,44.6
1770290753573195303,90.0,41.7
1770290753633108749,90.0,38.9
1770290753673203442,90.0,41.7
1770290753713087522,90.0,43.2
1770290753733185633,90.0,39.4
1770290753773223248,90.0,43.2
1770290753793221535,90.0,43.6
1770290753852975081,90.0,44.1
1770290753872971571,80.1,43.2
1770290753933088617,90.0,40.8
1770290753973227255,90.0,42.7
1770290754013178614,90.0,38.9
1770290754033091374,90.0,43.2
1770290754093160532,90.0,41.7
1770290754113031537,74.8,43.2
1770290754152941065,90.0,40.8
1770290754193107038,90.0,43.6
1770290754233040688,90.0,38.9
1770290754252915236,90.0,43.6
1770290754293109167,90.0,39.9
1770290754333196684,90.0,42.2
1770290754373009100,90.0,38.0
1770290754393104399,90.0,40.3
1770290754453069168,90.0,38.9
1770290754493194339,90.0,42.7
1770290754532982890,90.0,43.2
1770290754552961925,90.0,42.7
1770290754613289531,90.0,39.4
1770290754673137520,90.0,41.7
1770290754713261994,90.0,38.9
1770290754753088012,90.0,39.9
1770290754773019458,90.0,40.8
1770290754793156145,90.0,41.3
1770290754893100945,90.0,38.9
1770290754913193488,90.0,39.9
1770290754933156072,89.1,43.2
1770290754993148747,87.1,41.3
1770290755053034414,90.0,40.3
1770290755072962549,90.0,42.2
1770290755153207084,90.0,39.9
1770290755192929335,90.0,43.6
1770290755213065749,90.0,40.3
1770290755233094810,90.0,43.2
1770290755273071394,90.0,44.6
1770290755353222872,90.0,40.3
1770290755373133349,90.0,41.7
1770290755393137747,80.9,40.8
1770290755433025632,90.0,42.7
1770290755452931998,88.3,41.7
1770290755493279991,90.0,40.3
1770290755573230320,90.0,43.2
1770290755613209254,90.0,42.7
1770290755653003656,90.0,42.7
1770290755673032931,90.0,43.2
1770290755693036937,90.0,40.8
1770290755733169712,90.0,41.3
1770290755813217460,90.0,39.9
1770290755833095619,90.0,44.6
1770290755893214864,90.0,41.3
1770290755913248362,83.4,42.2
1770290755953274674,90.0,43.2
1770290756033213890,90.0,43.2
1770290756053188800,90.0,41.7
1770290756133342593,90.0,38.9
1770290756173123168,90.0,41.7
1770290756193002258,90.0,43.2
1770290756253000065,90.0,40.8
1770290756272867491,90.0,39.9
1770290756293056607,90.0,38.9
1770290756333237146,90.0,42.2
1770290756373271541,90.0,40.3
1770290756413109089,90.0,43.2
1770290756473144090,82.5,43.6
1770290756493028740,90.0,42.2
1770290756513025158,90.0,42.2
1770290756573154061,90.0,43.6
1770290756593200165,90.0,39.9
1770290756633087175,84.1,44.6
1770290756653214831,90.0,41.7
1770290756673138750,90.0,40.8
1770290756733228178,90.0,42.2
1770290756753188474,80.5,40.8
1770290756813180962,90.0,40.8
1770290756852959291,90.0,41.7
1770290756873019138,90.0,39.9
1770290756953276811,90.0,41.3
1770290757013159587,84.6,43.6
1770290757033041621,90.0,43.6
1770290757053145544,90.0,38.9
1770290757093099508,90.0,39.9
1770290757153123661,90.0,42.2
1770290757173082057,90.0,42.7
1770290757192993927,78.6,40.3
1770290757253287126,90.0,43.2
1770290757313075155,90.0,41.3
1770290757353170888,90.0,43.2
1770290757393143225,90.0,40.3
1770290757412978659,90.0,38.9
1770290757453016138,90.0,38.5
1770290757472964648,90.0,43.2
1770290757493014919,90.0,40.3
1770290757553317394,78.4,39.9
1770290757573152579,90.0,41.3
1770290757633295512,90.0,43.2
1770290757653062292,86.7,42.7
1770290757693185543,90.0,41.3
1770290757713070994,77.3,43.6
1770290757753067418,90.0,43.2
1770290757773199652,90.0,43.6
1770290757833135718,90.0,39.9
1770290757853026013,85.0,38.5
1770290757873111298,90.0,40.3
1770290757913044714,90.0,39.9
1770290757933131283,89.4,38.5
1770290757973134142,90.0,41.3
1770290758013181098,90.0,40.8
1770290758093219802,90.0,40.3
1770290758133050906,90.0,39.9
1770290758153190885,90.0,42.7
1770290758173119974,90.0,41.7
1770290758213040174,90.0,39.4
1770290758233196199,90.0,43.6
1770290758293140331,90.0,39.4
1770290758313073938,90.0,41.7
1770290758352947654,90.0,42.7
1770290758373096113,90.0,41.3
1770290758393011151,87.5,39.4
1770290758453280208,90.0,41.7
1770290758533267012,90.0,40.3
1770290758593244832,82.4,44.6
1770290758613045370,90.0,43.6
1770290758652981354,90.0,39.9
1770290758693167726,90.0,40.8
1770290758733047715,90.0,41.7
1770290758753103688,90.0,40.3
1770290758773116294,90.0,41.7
1770290758813103417,90.0,39.9
1770290758833198549,90.0,41.3
1770290758872987215,90.0,42.2
1770290758892940764,90.0,40.8
1770290758913083104,90.0,41.3
1770290758973172573,90.0,43.2
1770290759053264483,87.3,40.3
1770290759093289490,80.5,40.8
1770290759113138921,90.0,40.8
1770290759133176549,90.0,42.7
1770290759173162314,90.0,41.3
1770290759253095376,90.0,41.3
1770290759273083506,90.0,40.8
1770290759293140091,90.0,42.2
1770290759333144917,82.5,42.2
1770290759393073883,90.0,41.7
1770290759413093898,86.8,40.8
1770290759433126046,90.0,42.2
1770290759493207591,87.9,40.8
1770290759513091087,90.0,40.3
1770290759553095944,90.0,41.7
1770290759573306570,90.0,44.6
1770290759593076570,90.0,42.7
1770290759633260318,90.0,39.4
1770290759653266106,90.0,43.6
1770290759693250272,84.6,43.2
1770290759713114446,90.0,38.5
1770290759773176871,90.0,39.4
1770290759813072781,90.0,41.3
1770290759913143454,90.0,38.9
1770290759933209234,90.0,42.2
1770290759953128797,90.0,40.8
1770290759993096290,90.0,41.3
1770290760033266360,90.0,41.3
1770290760073198545,90.0,43.2
1770290760093178224,90.0,42.7
1770290760113130581,90.0,40.8
1770290760153137658,90.0,43.2
1770290760173210063,87.8,39.9
1770290760213121877,90.0,39.9
